index,x_pos,y_pos,z_pos
0,1,0,-25
1,2,0,-25
2,1,0,-25
3,2,0,-25
4,3,0,-25
5,4,0,-25
6,5,0,-25
7,6,0,-25
8,5,0,-25
9,4,0,-25
10,5,0,-25
11,4,0,-25
12,5,0,-25
13,4,0,-25
14,5,0,-25
15,4,0,-25
16,5,0,-25
17,6,0,-25
18,5,0,-25
19,6,0,-25
20,5,0,-25
21,4,0,-25
22,5,0,-25
23,6,0,-25
24,5,0,-25
25,6,0,-25
26,7,0,-25
27,8,0,-25
28,9,0,-25
29,8,0,-25
30,9,0,-25
31,10,0,-25
32,9,0,-25
33,8,0,-25
34,9,0,-25
35,10,0,-25
36,11,0,-25
37,12,0,-25
38,13,0,-25
39,14,0,-25
40,14,1,-25
41,14,2,-25
42,14,3,-25
43,14,4,-25
44,14,5,-25
45,14,4,-25
46,14,5,-25
47,14,6,-25
48,14,7,-25
49,15,7,-25
50,14,7,-25
51,14,8,-25
52,14,9,-25
53,14,10,-25
54,14,9,-25
55,14,8,-25
56,14,9,-25
57,14,10,-25
58,14,9,-25
59,14,10,-25
60,14,11,-25
61,14,12,-25
62,14,13,-25
63,14,14,-25
64,15,14,-25
65,16,14,-25
66,17,14,-25
67,18,14,-25
68,17,14,-25
69,18,14,-25
70,19,14,-25
71,20,14,-25
72,21,14,-25
73,21,15,-25
74,21,16,-25
75,21,17,-25
76,21,18,-25
77,21,17,-25
78,21,18,-25
79,21,17,-25
80,21,18,-25
81,21,19,-25
82,21,20,-25
83,21,21,-25
